customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-01193,Female,0,Yes,No,21,Yes,Yes,DSL,No internet service,No internet service,No internet service,No,Yes,Yes,Two year,No,Bank transfer (automatic),112.81,2370.51,Yes
CUST-01194,Female,0,No,No,64,Yes,Yes,DSL,Yes,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),103.13,6580.65,Yes
CUST-01195,Male,0,No,No,25,Yes,No,Fiber optic,No,No internet service,No internet service,Yes,No internet service,No,Month-to-month,Yes,Electronic check,72.03,1847.41,No
CUST-01196,Female,1,Yes,No,20,Yes,No phone service,DSL,Yes,Yes,Yes,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),42.09,796.16,Yes
CUST-01197,Male,0,No,No,23,Yes,Yes,No,No,No internet service,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),72.59,1692.91,No
CUST-01198,Male,0,No,No,15,Yes,Yes,No,Yes,No,No internet service,No,Yes,No,Month-to-month,No,Bank transfer (automatic),101.57,1481.67,No
CUST-01199,Male,0,No,No,31,Yes,No,Fiber optic,No internet service,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,86.09,2704.18,Yes
CUST-01200,Male,0,No,No,15,Yes,Yes,DSL,Yes,No internet service,No,Yes,No internet service,No internet service,One year,Yes,Mailed check,68.9,1031.19,No
CUST-01201,Female,0,No,No,41,Yes,No,Fiber optic,Yes,No internet service,No internet service,No internet service,Yes,No,Two year,Yes,Credit card (automatic),42.49,1714.45,No
CUST-01202,Female,1,No,No,31,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),81.7,2531.79,No
CUST-01203,Female,0,Yes,No,49,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No,One year,No,Electronic check,47.75,2385.29,No
CUST-01204,Male,0,Yes,No,40,Yes,Yes,DSL,No internet service,Yes,Yes,Yes,No,No internet service,Month-to-month,No,Electronic check,19.24,735.96,Yes
CUST-01205,Female,0,Yes,No,23,No,Yes,Fiber optic,No internet service,No internet service,No,No,No internet service,No,Two year,Yes,Mailed check,55.97,1297.82,No
CUST-01206,Male,0,Yes,No,12,Yes,No,DSL,Yes,No internet service,Yes,Yes,Yes,No internet service,Two year,Yes,Bank transfer (automatic),38.18,455.6,No
CUST-01207,Female,0,No,No,9,Yes,Yes,Fiber optic,Yes,No,No internet service,Yes,No,No,One year,No,Mailed check,107.38,986.19,No
CUST-01208,Male,0,Yes,No,41,Yes,No,No,No,No,No,No,No internet service,No,Month-to-month,Yes,Electronic check,30.08,1200.62,No
CUST-01209,Male,0,No,No,40,Yes,No,No,Yes,No internet service,Yes,No internet service,No,No internet service,Month-to-month,No,Mailed check,51.92,2086.36,Yes
CUST-01210,Male,1,No,No,2,Yes,Yes,Fiber optic,Yes,No,No internet service,No internet service,No,Yes,Two year,No,Bank transfer (automatic),39.48,114.05,No
CUST-01211,Female,0,Yes,Yes,54,Yes,No phone service,No,Yes,No internet service,No internet service,No,No,No internet service,One year,No,Electronic check,34.88,1836.07,No
CUST-01212,Female,0,Yes,No,15,Yes,Yes,DSL,No,No internet service,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),67.53,1043.21,Yes
CUST-01213,Female,0,No,No,43,Yes,No,Fiber optic,Yes,Yes,Yes,No internet service,No,No internet service,One year,Yes,Electronic check,116.11,4990.19,No
CUST-01214,Female,0,Yes,No,29,Yes,No,Fiber optic,Yes,No internet service,Yes,No internet service,No internet service,No,One year,No,Bank transfer (automatic),56.2,1598.97,No
CUST-01215,Male,0,Yes,No,36,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),66.84,2417.07,No
CUST-01216,Female,0,No,Yes,59,Yes,No phone service,DSL,No,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,81.64,4796.76,Yes
CUST-01217,Female,0,No,No,23,Yes,No phone service,No,No,No internet service,No,Yes,No,No internet service,Month-to-month,Yes,Electronic check,87.29,2056.19,No
CUST-01218,Male,0,No,No,25,Yes,No,Fiber optic,No internet service,No,No internet service,Yes,No internet service,No internet service,Two year,Yes,Credit card (automatic),63.1,1554.58,No
CUST-01219,Male,0,No,Yes,57,No,No,Fiber optic,No,No internet service,Yes,Yes,Yes,No internet service,Two year,No,Bank transfer (automatic),26.01,1504.03,No
CUST-01220,Male,0,No,No,8,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,No internet service,Yes,Yes,Two year,No,Electronic check,101.91,815.47,No
CUST-01221,Female,1,No,No,60,No,No,DSL,No internet service,No,No internet service,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),73.22,4382.69,No
CUST-01222,Male,0,Yes,No,18,Yes,Yes,DSL,Yes,No,No internet service,No internet service,Yes,Yes,Month-to-month,No,Mailed check,64.82,1169.34,Yes
CUST-01223,Male,0,Yes,Yes,27,Yes,No,No,No internet service,Yes,No internet service,No internet service,No internet service,Yes,One year,No,Credit card (automatic),102.13,2738.03,No
CUST-01224,Male,0,Yes,No,6,Yes,No,Fiber optic,Yes,No internet service,No,No internet service,Yes,No internet service,One year,No,Credit card (automatic),77.83,463.14,No
CUST-01225,Female,0,No,No,44,Yes,No,No,No,No,Yes,Yes,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),39.24,1714.07,Yes
CUST-01226,Male,0,No,Yes,62,Yes,No phone service,DSL,No,No,No internet service,Yes,No internet service,Yes,Two year,Yes,Electronic check,60.34,3755.79,No
CUST-01227,Female,0,Yes,Yes,36,No,Yes,No,No internet service,Yes,No internet service,Yes,Yes,No,Two year,No,Mailed check,86.83,3148.09,No
CUST-01228,Female,0,Yes,Yes,15,No,No,No,Yes,No internet service,Yes,No internet service,Yes,No,Month-to-month,No,Credit card (automatic),116.56,1775.26,No
CUST-01229,Male,0,Yes,No,4,Yes,Yes,Fiber optic,No internet service,No,Yes,No internet service,No internet service,Yes,One year,No,Bank transfer (automatic),79.23,345.54,No
CUST-01230,Male,0,No,Yes,28,Yes,No,Fiber optic,No internet service,Yes,No internet service,No,Yes,No,Month-to-month,No,Electronic check,37.44,1033.68,Yes
CUST-01231,Female,0,Yes,Yes,51,Yes,No,Fiber optic,No,Yes,No internet service,No,Yes,No,Month-to-month,No,Mailed check,19.73,1017.77,No
CUST-01232,Male,1,Yes,No,22,Yes,Yes,DSL,No internet service,Yes,Yes,No internet service,No,No,Month-to-month,No,Credit card (automatic),48.36,1064.55,No
CUST-01233,Male,0,Yes,No,5,Yes,No,Fiber optic,Yes,Yes,Yes,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),60.79,317.96,Yes
CUST-01234,Female,0,No,No,35,Yes,Yes,DSL,No,No internet service,No,No internet service,No,No internet service,Two year,No,Credit card (automatic),80.27,2794.85,No
CUST-01235,Female,0,Yes,No,56,Yes,Yes,No,No,No internet service,No internet service,No,No internet service,No,Month-to-month,Yes,Mailed check,37.47,2067.46,No
CUST-01236,Male,0,Yes,Yes,32,Yes,Yes,No,No internet service,No,Yes,No internet service,Yes,No internet service,Two year,No,Bank transfer (automatic),26.39,867.08,No
CUST-01237,Female,0,No,No,48,Yes,No,Fiber optic,No internet service,No,Yes,No,No internet service,No internet service,Two year,No,Bank transfer (automatic),40.37,1925.58,Yes
CUST-01238,Male,0,No,Yes,40,Yes,Yes,DSL,No internet service,No,No,No internet service,Yes,No,One year,Yes,Bank transfer (automatic),71.44,2880.78,No
CUST-01239,Male,0,No,No,54,Yes,Yes,DSL,Yes,No,No,Yes,No,No internet service,Two year,No,Electronic check,31.02,1695.82,No
CUST-01240,Male,0,No,No,25,Yes,Yes,No,No internet service,No,Yes,No,No internet service,No internet service,Month-to-month,No,Mailed check,33.35,883.08,No
CUST-01241,Female,0,No,Yes,36,Yes,No,No,Yes,Yes,No internet service,No internet service,No,No internet service,Month-to-month,No,Mailed check,107.61,3860.52,Yes
CUST-01242,Male,0,Yes,No,16,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,Yes,No internet service,No internet service,One year,Yes,Credit card (automatic),26.94,449.32,No
CUST-01243,Male,1,Yes,No,31,Yes,No,Fiber optic,No internet service,Yes,No internet service,No internet service,No,No,Two year,Yes,Bank transfer (automatic),87.9,2744.22,No
CUST-01244,Male,0,No,Yes,27,Yes,No phone service,Fiber optic,No,No internet service,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),20.47,596.55,Yes
CUST-01245,Female,1,No,No,24,Yes,No,No,No,Yes,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),76.7,1840.69,No
CUST-01246,Female,0,No,No,46,Yes,No,Fiber optic,Yes,Yes,Yes,No internet service,No,No,Two year,No,Mailed check,100.49,4639.02,Yes
CUST-01247,Female,0,No,No,21,Yes,No,DSL,No internet service,No,No,No internet service,Yes,Yes,Month-to-month,No,Bank transfer (automatic),71.44,1525.71,Yes
CUST-01248,Female,1,Yes,No,60,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No,Yes,Yes,One year,Yes,Bank transfer (automatic),43.54,2661.34,No
CUST-01249,Female,0,Yes,No,43,Yes,Yes,DSL,No,No internet service,Yes,Yes,No internet service,No,Month-to-month,Yes,Mailed check,20.03,857.2,No
CUST-01250,Male,1,No,Yes,19,No,No,Fiber optic,No,No internet service,No internet service,Yes,No internet service,Yes,One year,No,Mailed check,19.0,336.66,No
CUST-01251,Female,0,No,Yes,49,Yes,No phone service,Fiber optic,No,No,Yes,Yes,No internet service,No,Month-to-month,Yes,Electronic check,100.12,4916.43,Yes
CUST-01252,Female,0,No,No,46,Yes,No,No,No,No,No,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),80.79,3709.74,No
CUST-01253,Female,1,No,Yes,46,No,No phone service,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),63.51,2881.27,Yes
CUST-01254,Male,0,Yes,No,71,Yes,No phone service,DSL,No internet service,No,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),68.62,4866.65,No
CUST-01255,Female,1,No,No,50,Yes,Yes,No,Yes,Yes,No,No,No internet service,Yes,Month-to-month,No,Mailed check,71.07,3572.95,Yes
CUST-01256,Female,1,No,Yes,54,Yes,Yes,No,No internet service,No internet service,Yes,No,Yes,No internet service,Two year,No,Bank transfer (automatic),53.85,2903.81,No
CUST-01257,Male,0,Yes,Yes,38,Yes,No,Fiber optic,No,No,No,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,101.05,3847.05,Yes
CUST-01258,Female,0,No,No,13,Yes,No,DSL,Yes,No,No internet service,No internet service,No internet service,Yes,One year,No,Bank transfer (automatic),117.36,1546.65,No
CUST-01259,Male,0,Yes,No,68,Yes,No,DSL,No internet service,No,No,No internet service,Yes,No,Month-to-month,No,Bank transfer (automatic),69.14,4702.3,Yes
CUST-01260,Male,0,No,No,46,Yes,No,DSL,No internet service,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),67.35,3057.77,No
CUST-01261,Male,0,No,No,20,Yes,No,DSL,No,No internet service,No,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),110.67,2232.62,No
CUST-01262,Male,0,Yes,Yes,14,Yes,No,DSL,No internet service,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),84.24,1148.78,No
CUST-01263,Male,0,No,No,0,Yes,Yes,DSL,No internet service,Yes,No internet service,Yes,No internet service,No internet service,Two year,Yes,Electronic check,81.86,21.59,No
CUST-01264,Female,0,Yes,Yes,9,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No internet service,Two year,No,Credit card (automatic),24.18,198.3,No
CUST-01265,Male,1,Yes,No,22,Yes,No,Fiber optic,No,Yes,No,Yes,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),66.95,1476.59,No
CUST-01266,Male,0,Yes,No,17,Yes,No phone service,Fiber optic,No,No,No,Yes,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),78.15,1284.99,Yes
CUST-01267,Female,0,No,No,57,Yes,Yes,DSL,No internet service,No,No internet service,No,Yes,No internet service,Month-to-month,Yes,Mailed check,99.83,5668.9,No
CUST-01268,Male,0,No,No,72,Yes,No,No,No internet service,No internet service,No,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,91.35,6619.67,Yes
CUST-01269,Female,0,Yes,No,51,Yes,No phone service,Fiber optic,No,Yes,No internet service,Yes,No,No,One year,Yes,Electronic check,117.04,5971.55,No
CUST-01270,Female,0,No,No,45,Yes,Yes,No,No,Yes,No internet service,No,No,No internet service,Month-to-month,No,Electronic check,25.83,1203.12,No
CUST-01271,Female,0,No,No,12,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,72.69,916.26,No
CUST-01272,Male,1,No,No,16,Yes,No,DSL,No internet service,No internet service,No,No internet service,No,Yes,Month-to-month,Yes,Electronic check,29.1,443.3,Yes
CUST-01273,Male,0,Yes,No,66,Yes,No,No,No internet service,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),98.38,6533.67,No
CUST-01274,Male,0,Yes,No,60,Yes,No phone service,Fiber optic,No,No internet service,No internet service,No,No internet service,No internet service,Two year,Yes,Electronic check,75.51,4546.35,No
CUST-01275,Female,1,No,Yes,64,Yes,Yes,Fiber optic,No,Yes,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,45.4,2910.01,Yes
CUST-01276,Male,1,Yes,Yes,52,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No,Yes,Month-to-month,No,Electronic check,62.03,3216.08,No
CUST-01277,Male,0,No,Yes,4,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No,No internet service,Yes,One year,No,Electronic check,111.11,419.66,No
CUST-01278,Male,0,No,No,31,Yes,No,No,No internet service,Yes,Yes,No,No internet service,No,Two year,No,Credit card (automatic),95.96,2964.68,No
CUST-01279,Female,0,No,Yes,44,No,Yes,Fiber optic,Yes,Yes,No internet service,No internet service,Yes,Yes,Two year,Yes,Bank transfer (automatic),71.18,3147.29,Yes
CUST-01280,Female,0,Yes,No,55,Yes,No,Fiber optic,No,No,No,Yes,No,No internet service,Month-to-month,Yes,Electronic check,98.11,5382.34,Yes
CUST-01281,Male,0,Yes,No,4,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Two year,No,Mailed check,21.06,69.49,No
CUST-01282,Male,0,No,Yes,33,Yes,No,No,Yes,No internet service,No,No,Yes,No internet service,Month-to-month,No,Credit card (automatic),107.71,3558.85,No
CUST-01283,Male,1,Yes,No,60,Yes,No,Fiber optic,No internet service,No,No internet service,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),93.2,5546.53,Yes
CUST-01284,Male,0,No,Yes,61,Yes,No,DSL,No,No,No internet service,No,Yes,Yes,Two year,Yes,Mailed check,97.65,5967.84,No
CUST-01285,Female,0,Yes,No,68,Yes,No,Fiber optic,No internet service,No internet service,No,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),71.64,4850.77,Yes
CUST-01286,Female,0,Yes,No,62,Yes,Yes,DSL,No internet service,Yes,Yes,No internet service,Yes,Yes,Month-to-month,No,Bank transfer (automatic),87.49,5423.59,Yes
CUST-01287,Female,0,Yes,No,43,Yes,Yes,DSL,No internet service,No internet service,No,No internet service,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),82.19,3567.09,Yes
CUST-01288,Female,0,No,Yes,27,Yes,No,DSL,No internet service,No,Yes,No internet service,Yes,Yes,Month-to-month,No,Mailed check,99.31,2710.61,No
CUST-01289,Male,0,No,No,69,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),88.46,6082.91,No
CUST-01290,Male,0,No,No,12,Yes,Yes,DSL,No,No internet service,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),68.28,774.39,Yes
CUST-01291,Male,0,Yes,No,42,Yes,No,DSL,No internet service,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,26.51,1101.26,No
CUST-01292,Female,0,No,No,29,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No internet service,Two year,No,Bank transfer (automatic),117.41,3366.62,No
CUST-01293,Male,0,No,Yes,25,Yes,Yes,DSL,No internet service,No,Yes,No internet service,Yes,No,Two year,No,Bank transfer (automatic),53.22,1323.72,No
CUST-01294,Female,0,No,No,62,Yes,Yes,DSL,Yes,No internet service,No,Yes,No,No internet service,Month-to-month,No,Credit card (automatic),94.04,5863.27,Yes
CUST-01295,Female,0,No,No,72,Yes,No phone service,No,Yes,Yes,No internet service,No,No,No internet service,Month-to-month,Yes,Electronic check,79.11,5678.31,Yes
CUST-01296,Male,0,Yes,Yes,56,Yes,No,No,No internet service,No,No internet service,Yes,Yes,No internet service,Two year,Yes,Credit card (automatic),115.78,6514.94,No
CUST-01297,Male,1,Yes,No,63,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),114.38,7252.84,No
CUST-01298,Male,0,No,No,48,No,Yes,No,No internet service,No internet service,No internet service,Yes,No,Yes,One year,Yes,Credit card (automatic),61.45,2967.4,No
CUST-01299,Female,0,Yes,No,51,No,Yes,Fiber optic,No,No internet service,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,103.22,5299.2,Yes
CUST-01300,Male,1,Yes,Yes,62,Yes,Yes,DSL,Yes,No internet service,Yes,No,No internet service,Yes,Two year,Yes,Bank transfer (automatic),30.04,1896.75,No
CUST-01301,Female,1,Yes,Yes,12,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,39.14,421.66,No
CUST-01302,Male,0,Yes,No,44,Yes,Yes,No,No,No,No,Yes,Yes,No internet service,Two year,No,Bank transfer (automatic),75.33,3330.74,No
CUST-01303,Female,0,Yes,No,45,Yes,Yes,Fiber optic,No,No,No,Yes,No internet service,No internet service,Month-to-month,No,Mailed check,39.2,1791.09,No
CUST-01304,Female,0,No,Yes,40,No,Yes,DSL,No internet service,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,29.89,1190.02,Yes
CUST-01305,Male,0,Yes,No,45,Yes,Yes,DSL,Yes,No internet service,No internet service,Yes,No,No,Month-to-month,No,Electronic check,38.29,1757.64,No
CUST-01306,Female,0,No,Yes,0,Yes,No,DSL,Yes,No,No internet service,No,No,No internet service,Two year,No,Electronic check,51.24,16.41,No
CUST-01307,Female,0,No,No,72,Yes,No,DSL,No,No,No internet service,No internet service,Yes,Yes,Month-to-month,No,Credit card (automatic),116.25,8388.48,Yes
CUST-01308,Male,0,No,No,67,Yes,Yes,DSL,Yes,No,No,No,No,No internet service,Month-to-month,Yes,Mailed check,26.79,1785.72,Yes
CUST-01309,Female,0,Yes,No,11,Yes,Yes,Fiber optic,No,No internet service,No internet service,No internet service,No internet service,No,Two year,No,Mailed check,26.54,330.32,No
CUST-01310,Male,0,Yes,No,72,Yes,No,Fiber optic,No,No internet service,No internet service,No,No internet service,No internet service,One year,Yes,Bank transfer (automatic),22.38,1599.25,Yes
CUST-01311,Female,0,Yes,No,34,Yes,No,Fiber optic,No,No,No,No internet service,Yes,Yes,Month-to-month,No,Electronic check,41.93,1390.28,Yes
CUST-01312,Male,0,Yes,No,32,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,29.18,915.18,No
CUST-01313,Male,0,No,No,57,No,Yes,DSL,No internet service,Yes,No,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,22.41,1267.51,Yes
CUST-01314,Female,0,No,No,34,No,Yes,Fiber optic,No,No,Yes,Yes,No internet service,No,Two year,No,Electronic check,62.51,2150.59,No
CUST-01315,Female,0,No,Yes,45,Yes,Yes,No,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),98.46,4389.4,No
CUST-01316,Female,0,Yes,No,65,Yes,Yes,Fiber optic,No internet service,No,No,No internet service,No internet service,Yes,Month-to-month,No,Mailed check,27.96,1833.24,Yes
CUST-01317,Female,1,No,Yes,43,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),28.59,1230.59,Yes
CUST-01318,Female,0,No,No,25,Yes,Yes,DSL,No internet service,Yes,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,99.14,2460.14,No
CUST-01319,Male,0,No,Yes,41,Yes,No,DSL,No,No internet service,No internet service,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),50.75,2070.24,No
